loan_id,credit_score,risk_band,ml_default_score,score_date,score_band
LN0041432,776,Prime,0.2031,2026-03-06,Medium Risk
LN0041433,800,Prime,0.3279,2026-03-06,High Risk
LN0041434,573,Deep Sub-Prime,0.1372,2026-03-06,Medium Risk
LN0041435,847,Prime,0.2894,2026-03-06,High Risk
LN0041436,823,Prime,0.1231,2026-03-06,Medium Risk
LN0041437,704,Near-Prime,0.0911,2026-03-06,Low Risk
LN0041438,800,Prime,0.1583,2026-03-06,Medium Risk
LN0041439,709,Near-Prime,0.1339,2026-03-06,Medium Risk
LN0041440,733,Near-Prime,0.0478,2026-03-06,Low Risk
LN0041441,689,Near-Prime,0.1984,2026-03-06,Medium Risk
LN0041442,715,Near-Prime,0.0068,2026-03-06,Low Risk
LN0041443,737,Near-Prime,0.0605,2026-03-06,Low Risk
LN0041444,634,Sub-Prime,0.2909,2026-03-06,High Risk
LN0041445,733,Near-Prime,0.1874,2026-03-06,Medium Risk
LN0041446,664,Sub-Prime,0.0958,2026-03-06,Low Risk
LN0041447,673,Sub-Prime,0.3231,2026-03-06,High Risk
LN0041448,688,Near-Prime,0.0308,2026-03-06,Low Risk
LN0041449,690,Near-Prime,0.3046,2026-03-06,High Risk
LN0041450,777,Prime,0.4266,2026-03-06,High Risk
LN0041451,844,Prime,0.2318,2026-03-06,Medium Risk
LN0041452,733,Near-Prime,0.3693,2026-03-06,High Risk
LN0041453,709,Near-Prime,0.1813,2026-03-06,Medium Risk
LN0041454,731,Near-Prime,0.0555,2026-03-06,Low Risk
LN0041455,811,Prime,0.2626,2026-03-06,High Risk
LN0041456,764,Prime,0.2337,2026-03-06,Medium Risk
LN0041457,592,Sub-Prime,0.148,2026-03-06,Medium Risk
LN0041458,601,Sub-Prime,0.5951,2026-03-06,Very High Risk
LN0041459,787,Prime,0.1536,2026-03-06,Medium Risk
LN0041460,600,Sub-Prime,0.2006,2026-03-06,Medium Risk
LN0041461,617,Sub-Prime,0.1529,2026-03-06,Medium Risk
LN0041462,410,Deep Sub-Prime,0.557,2026-03-06,Very High Risk
LN0041463,681,Near-Prime,0.1899,2026-03-06,Medium Risk
LN0041464,751,Prime,0.2014,2026-03-06,Medium Risk
LN0041465,833,Prime,0.4629,2026-03-06,High Risk
LN0041466,595,Sub-Prime,0.4974,2026-03-06,High Risk
LN0041467,710,Near-Prime,0.2801,2026-03-06,High Risk
LN0041468,475,Deep Sub-Prime,0.1311,2026-03-06,Medium Risk
LN0041469,781,Prime,0.0518,2026-03-06,Low Risk
LN0041470,724,Near-Prime,0.03,2026-03-06,Low Risk
LN0041471,702,Near-Prime,0.0536,2026-03-06,Low Risk
LN0041472,460,Deep Sub-Prime,0.0525,2026-03-06,Low Risk
LN0041473,642,Sub-Prime,0.3052,2026-03-06,High Risk
LN0041474,712,Near-Prime,0.1148,2026-03-06,Medium Risk
LN0041475,602,Sub-Prime,0.0399,2026-03-06,Low Risk
LN0041476,686,Near-Prime,0.2134,2026-03-06,Medium Risk
LN0041477,643,Sub-Prime,0.4145,2026-03-06,High Risk
LN0041478,744,Near-Prime,0.2266,2026-03-06,Medium Risk
LN0041479,833,Prime,0.2173,2026-03-06,Medium Risk
LN0041480,635,Sub-Prime,0.0033,2026-03-06,Low Risk
LN0041481,833,Prime,0.356,2026-03-06,High Risk
LN0041482,726,Near-Prime,0.1898,2026-03-06,Medium Risk
LN0041483,672,Sub-Prime,0.1975,2026-03-06,Medium Risk
LN0041484,712,Near-Prime,0.0925,2026-03-06,Low Risk
LN0041485,666,Sub-Prime,0.2855,2026-03-06,High Risk
LN0041486,812,Prime,0.3904,2026-03-06,High Risk
LN0041487,843,Prime,0.2859,2026-03-06,High Risk
LN0041488,692,Near-Prime,0.038,2026-03-06,Low Risk
LN0041489,746,Near-Prime,0.1704,2026-03-06,Medium Risk
LN0041490,781,Prime,0.1379,2026-03-06,Medium Risk
LN0041491,727,Near-Prime,0.1719,2026-03-06,Medium Risk
LN0041492,747,Near-Prime,0.1082,2026-03-06,Medium Risk
LN0041493,731,Near-Prime,0.1838,2026-03-06,Medium Risk
LN0041494,455,Deep Sub-Prime,0.0646,2026-03-06,Low Risk
LN0041495,843,Prime,0.225,2026-03-06,Medium Risk
LN0041496,715,Near-Prime,0.1923,2026-03-06,Medium Risk
LN0041497,604,Sub-Prime,0.0968,2026-03-06,Low Risk
LN0041498,826,Prime,0.1343,2026-03-06,Medium Risk
LN0041499,712,Near-Prime,0.1015,2026-03-06,Medium Risk
LN0041500,736,Near-Prime,0.4714,2026-03-06,High Risk
LN0041501,729,Near-Prime,0.519,2026-03-06,Very High Risk
LN0041502,831,Prime,0.2855,2026-03-06,High Risk
LN0041503,740,Near-Prime,0.0834,2026-03-06,Low Risk
LN0041504,800,Prime,0.0706,2026-03-06,Low Risk
LN0041505,842,Prime,0.2112,2026-03-06,Medium Risk
LN0041506,403,Deep Sub-Prime,0.3563,2026-03-06,High Risk
LN0041507,504,Deep Sub-Prime,0.1489,2026-03-06,Medium Risk
LN0041508,798,Prime,0.0218,2026-03-06,Low Risk
LN0041509,791,Prime,0.1044,2026-03-06,Medium Risk
LN0041510,823,Prime,0.154,2026-03-06,Medium Risk
LN0041511,598,Sub-Prime,0.3046,2026-03-06,High Risk
LN0041512,670,Sub-Prime,0.2132,2026-03-06,Medium Risk
LN0041513,811,Prime,0.1753,2026-03-06,Medium Risk
LN0041514,680,Near-Prime,0.1151,2026-03-06,Medium Risk
LN0041515,413,Deep Sub-Prime,0.2996,2026-03-06,High Risk
LN0041516,619,Sub-Prime,0.0826,2026-03-06,Low Risk
LN0041517,808,Prime,0.0793,2026-03-06,Low Risk
LN0041518,769,Prime,0.2304,2026-03-06,Medium Risk
LN0041519,746,Near-Prime,0.2922,2026-03-06,High Risk
LN0041520,529,Deep Sub-Prime,0.0642,2026-03-06,Low Risk
LN0041521,814,Prime,0.2124,2026-03-06,Medium Risk
LN0041522,625,Sub-Prime,0.5456,2026-03-06,Very High Risk
LN0041523,470,Deep Sub-Prime,0.3297,2026-03-06,High Risk
LN0041524,772,Prime,0.1185,2026-03-06,Medium Risk
LN0041525,794,Prime,0.1832,2026-03-06,Medium Risk
LN0041526,747,Near-Prime,0.3829,2026-03-06,High Risk
LN0041527,688,Near-Prime,0.4424,2026-03-06,High Risk
LN0041528,572,Deep Sub-Prime,0.257,2026-03-06,High Risk
LN0041529,765,Prime,0.1007,2026-03-06,Medium Risk
LN0041530,812,Prime,0.1054,2026-03-06,Medium Risk
LN0041531,421,Deep Sub-Prime,0.3046,2026-03-06,High Risk
LN0041532,648,Sub-Prime,0.2867,2026-03-06,High Risk
LN0041533,717,Near-Prime,0.2629,2026-03-06,High Risk
LN0041534,645,Sub-Prime,0.3587,2026-03-06,High Risk
LN0041535,711,Near-Prime,0.0352,2026-03-06,Low Risk
LN0041536,695,Near-Prime,0.2953,2026-03-06,High Risk
LN0041537,746,Near-Prime,0.3718,2026-03-06,High Risk
LN0041538,654,Sub-Prime,0.0077,2026-03-06,Low Risk
LN0041539,770,Prime,0.1892,2026-03-06,Medium Risk
LN0041540,686,Near-Prime,0.3418,2026-03-06,High Risk
LN0041541,655,Sub-Prime,0.428,2026-03-06,High Risk
LN0041542,817,Prime,0.2416,2026-03-06,Medium Risk
LN0041543,713,Near-Prime,0.2197,2026-03-06,Medium Risk
LN0041544,768,Prime,0.2073,2026-03-06,Medium Risk
LN0041545,731,Near-Prime,0.117,2026-03-06,Medium Risk
LN0041546,592,Sub-Prime,0.0925,2026-03-06,Low Risk
LN0041547,701,Near-Prime,0.2947,2026-03-06,High Risk
LN0041548,696,Near-Prime,0.0906,2026-03-06,Low Risk
LN0041549,707,Near-Prime,0.2336,2026-03-06,Medium Risk
LN0041550,804,Prime,0.2053,2026-03-06,Medium Risk
LN0041551,770,Prime,0.0464,2026-03-06,Low Risk
LN0041552,692,Near-Prime,0.048,2026-03-06,Low Risk
LN0041553,544,Deep Sub-Prime,0.255,2026-03-06,High Risk
LN0041554,751,Prime,0.0513,2026-03-06,Low Risk
LN0041555,640,Sub-Prime,0.1291,2026-03-06,Medium Risk
LN0041556,622,Sub-Prime,0.0573,2026-03-06,Low Risk
LN0041557,712,Near-Prime,0.1565,2026-03-06,Medium Risk
LN0041558,692,Near-Prime,0.2814,2026-03-06,High Risk
LN0041559,516,Deep Sub-Prime,0.2067,2026-03-06,Medium Risk
LN0041560,668,Sub-Prime,0.0418,2026-03-06,Low Risk
LN0041561,626,Sub-Prime,0.261,2026-03-06,High Risk
LN0041562,826,Prime,0.4117,2026-03-06,High Risk
LN0041563,820,Prime,0.4183,2026-03-06,High Risk
LN0041564,696,Near-Prime,0.1244,2026-03-06,Medium Risk
LN0041565,531,Deep Sub-Prime,0.2198,2026-03-06,Medium Risk
LN0041566,735,Near-Prime,0.1958,2026-03-06,Medium Risk
LN0041567,485,Deep Sub-Prime,0.0504,2026-03-06,Low Risk
LN0041568,448,Deep Sub-Prime,0.1412,2026-03-06,Medium Risk
LN0041569,842,Prime,0.0956,2026-03-06,Low Risk
LN0041570,606,Sub-Prime,0.376,2026-03-06,High Risk
LN0041571,752,Prime,0.011,2026-03-06,Low Risk
LN0041572,427,Deep Sub-Prime,0.1589,2026-03-06,Medium Risk
LN0041573,820,Prime,0.3623,2026-03-06,High Risk
LN0041574,475,Deep Sub-Prime,0.0823,2026-03-06,Low Risk
LN0041575,722,Near-Prime,0.1521,2026-03-06,Medium Risk
LN0041576,727,Near-Prime,0.18,2026-03-06,Medium Risk
LN0041577,719,Near-Prime,0.0607,2026-03-06,Low Risk
LN0041578,779,Prime,0.0468,2026-03-06,Low Risk
LN0041579,678,Sub-Prime,0.0616,2026-03-06,Low Risk
LN0041580,738,Near-Prime,0.1715,2026-03-06,Medium Risk
LN0041581,761,Prime,0.1479,2026-03-06,Medium Risk
LN0041582,672,Sub-Prime,0.2299,2026-03-06,Medium Risk
LN0041583,819,Prime,0.4015,2026-03-06,High Risk
LN0041584,471,Deep Sub-Prime,0.2544,2026-03-06,High Risk
LN0041585,553,Deep Sub-Prime,0.2287,2026-03-06,Medium Risk
LN0041586,595,Sub-Prime,0.1457,2026-03-06,Medium Risk
LN0041587,615,Sub-Prime,0.0633,2026-03-06,Low Risk
LN0041588,845,Prime,0.1947,2026-03-06,Medium Risk
LN0041589,616,Sub-Prime,0.0196,2026-03-06,Low Risk
LN0041590,766,Prime,0.4813,2026-03-06,High Risk
LN0041591,691,Near-Prime,0.1018,2026-03-06,Medium Risk
LN0041592,778,Prime,0.1816,2026-03-06,Medium Risk
LN0041593,795,Prime,0.2837,2026-03-06,High Risk
LN0041594,787,Prime,0.0225,2026-03-06,Low Risk
LN0041595,665,Sub-Prime,0.2273,2026-03-06,Medium Risk
LN0041596,727,Near-Prime,0.2068,2026-03-06,Medium Risk
LN0041597,745,Near-Prime,0.2142,2026-03-06,Medium Risk
LN0041598,475,Deep Sub-Prime,0.3355,2026-03-06,High Risk
LN0041599,726,Near-Prime,0.1684,2026-03-06,Medium Risk
LN0041600,692,Near-Prime,0.1026,2026-03-06,Medium Risk
LN0041601,802,Prime,0.3661,2026-03-06,High Risk
LN0041602,721,Near-Prime,0.3497,2026-03-06,High Risk
LN0041603,725,Near-Prime,0.5408,2026-03-06,Very High Risk
LN0041604,712,Near-Prime,0.3068,2026-03-06,High Risk
LN0041605,644,Sub-Prime,0.4691,2026-03-06,High Risk
LN0041606,766,Prime,0.0652,2026-03-06,Low Risk
LN0041607,712,Near-Prime,0.1004,2026-03-06,Medium Risk
LN0041608,752,Prime,0.067,2026-03-06,Low Risk
LN0041609,714,Near-Prime,0.207,2026-03-06,Medium Risk
LN0041610,737,Near-Prime,0.1734,2026-03-06,Medium Risk
LN0041611,831,Prime,0.1161,2026-03-06,Medium Risk
LN0041612,578,Deep Sub-Prime,0.023,2026-03-06,Low Risk
LN0041613,445,Deep Sub-Prime,0.2127,2026-03-06,Medium Risk
LN0041614,734,Near-Prime,0.2415,2026-03-06,Medium Risk
LN0041615,805,Prime,0.1306,2026-03-06,Medium Risk
LN0041616,705,Near-Prime,0.0749,2026-03-06,Low Risk
LN0041617,774,Prime,0.067,2026-03-06,Low Risk
LN0041618,830,Prime,0.2461,2026-03-06,Medium Risk
LN0041619,785,Prime,0.2931,2026-03-06,High Risk
LN0041620,842,Prime,0.1331,2026-03-06,Medium Risk
LN0041621,736,Near-Prime,0.0951,2026-03-06,Low Risk
LN0041622,523,Deep Sub-Prime,0.2166,2026-03-06,Medium Risk
LN0041623,655,Sub-Prime,0.0694,2026-03-06,Low Risk
LN0041624,700,Near-Prime,0.2013,2026-03-06,Medium Risk
LN0041625,610,Sub-Prime,0.0589,2026-03-06,Low Risk
LN0041626,718,Near-Prime,0.0882,2026-03-06,Low Risk
LN0041627,790,Prime,0.1317,2026-03-06,Medium Risk
LN0041628,848,Prime,0.2852,2026-03-06,High Risk
LN0041629,764,Prime,0.2199,2026-03-06,Medium Risk
LN0041630,555,Deep Sub-Prime,0.1425,2026-03-06,Medium Risk
LN0041631,785,Prime,0.0578,2026-03-06,Low Risk
LN0041632,758,Prime,0.1324,2026-03-06,Medium Risk
LN0041633,660,Sub-Prime,0.1628,2026-03-06,Medium Risk
LN0041634,811,Prime,0.2884,2026-03-06,High Risk
LN0041635,641,Sub-Prime,0.0141,2026-03-06,Low Risk
LN0041636,726,Near-Prime,0.0221,2026-03-06,Low Risk
LN0041637,794,Prime,0.0429,2026-03-06,Low Risk
LN0041638,723,Near-Prime,0.1596,2026-03-06,Medium Risk
LN0041639,784,Prime,0.4569,2026-03-06,High Risk
LN0041640,846,Prime,0.048,2026-03-06,Low Risk
LN0041641,718,Near-Prime,0.2397,2026-03-06,Medium Risk
LN0041642,697,Near-Prime,0.4671,2026-03-06,High Risk
LN0041643,790,Prime,0.0711,2026-03-06,Low Risk
LN0041644,829,Prime,0.4235,2026-03-06,High Risk
LN0041645,603,Sub-Prime,0.2605,2026-03-06,High Risk
LN0041646,725,Near-Prime,0.1684,2026-03-06,Medium Risk
LN0041647,598,Sub-Prime,0.4857,2026-03-06,High Risk
LN0041648,486,Deep Sub-Prime,0.3499,2026-03-06,High Risk
LN0041649,719,Near-Prime,0.0739,2026-03-06,Low Risk
LN0041650,712,Near-Prime,0.1619,2026-03-06,Medium Risk
LN0041651,648,Sub-Prime,0.145,2026-03-06,Medium Risk
LN0041652,456,Deep Sub-Prime,0.1948,2026-03-06,Medium Risk
LN0041653,621,Sub-Prime,0.1574,2026-03-06,Medium Risk
LN0041654,709,Near-Prime,0.1099,2026-03-06,Medium Risk
LN0041655,646,Sub-Prime,0.1276,2026-03-06,Medium Risk
LN0041656,762,Prime,0.382,2026-03-06,High Risk
LN0041657,721,Near-Prime,0.1536,2026-03-06,Medium Risk
LN0041658,623,Sub-Prime,0.3871,2026-03-06,High Risk
LN0041659,697,Near-Prime,0.2025,2026-03-06,Medium Risk
LN0041660,762,Prime,0.0617,2026-03-06,Low Risk
LN0041661,610,Sub-Prime,0.2126,2026-03-06,Medium Risk
LN0041662,670,Sub-Prime,0.1636,2026-03-06,Medium Risk
LN0041663,686,Near-Prime,0.4137,2026-03-06,High Risk
LN0041664,729,Near-Prime,0.1266,2026-03-06,Medium Risk
LN0041665,698,Near-Prime,0.2558,2026-03-06,High Risk
LN0041666,718,Near-Prime,0.1073,2026-03-06,Medium Risk
LN0041667,823,Prime,0.1235,2026-03-06,Medium Risk
LN0041668,589,Sub-Prime,0.1799,2026-03-06,Medium Risk
LN0041669,486,Deep Sub-Prime,0.4143,2026-03-06,High Risk
LN0041670,833,Prime,0.1125,2026-03-06,Medium Risk
LN0041671,813,Prime,0.062,2026-03-06,Low Risk
LN0041672,685,Near-Prime,0.1449,2026-03-06,Medium Risk
LN0041673,710,Near-Prime,0.2243,2026-03-06,Medium Risk
LN0041674,759,Prime,0.0989,2026-03-06,Low Risk
LN0041675,719,Near-Prime,0.4955,2026-03-06,High Risk
LN0041676,730,Near-Prime,0.4362,2026-03-06,High Risk
LN0041677,631,Sub-Prime,0.3626,2026-03-06,High Risk
LN0041678,742,Near-Prime,0.1292,2026-03-06,Medium Risk
LN0041679,804,Prime,0.2586,2026-03-06,High Risk
LN0041680,847,Prime,0.0411,2026-03-06,Low Risk
LN0041681,806,Prime,0.0709,2026-03-06,Low Risk
LN0041682,709,Near-Prime,0.3524,2026-03-06,High Risk
LN0041683,796,Prime,0.1955,2026-03-06,Medium Risk
LN0041684,712,Near-Prime,0.2937,2026-03-06,High Risk
LN0041685,828,Prime,0.1162,2026-03-06,Medium Risk
LN0041686,765,Prime,0.4579,2026-03-06,High Risk
LN0041687,499,Deep Sub-Prime,0.432,2026-03-06,High Risk
LN0041688,534,Deep Sub-Prime,0.0723,2026-03-06,Low Risk
LN0041689,849,Prime,0.1704,2026-03-06,Medium Risk
LN0041690,611,Sub-Prime,0.4475,2026-03-06,High Risk
LN0041691,835,Prime,0.2139,2026-03-06,Medium Risk
LN0041692,833,Prime,0.3475,2026-03-06,High Risk
LN0041693,567,Deep Sub-Prime,0.1704,2026-03-06,Medium Risk
LN0041694,580,Sub-Prime,0.157,2026-03-06,Medium Risk
LN0041695,478,Deep Sub-Prime,0.2137,2026-03-06,Medium Risk
LN0041696,811,Prime,0.2544,2026-03-06,High Risk
LN0041697,715,Near-Prime,0.3239,2026-03-06,High Risk
LN0041698,547,Deep Sub-Prime,0.123,2026-03-06,Medium Risk
LN0041699,847,Prime,0.2293,2026-03-06,Medium Risk
LN0041700,736,Near-Prime,0.0828,2026-03-06,Low Risk
LN0041701,649,Sub-Prime,0.3583,2026-03-06,High Risk
LN0041702,716,Near-Prime,0.1932,2026-03-06,Medium Risk
LN0041703,693,Near-Prime,0.1861,2026-03-06,Medium Risk
LN0041704,738,Near-Prime,0.1666,2026-03-06,Medium Risk
LN0041705,848,Prime,0.2468,2026-03-06,Medium Risk
LN0041706,747,Near-Prime,0.1022,2026-03-06,Medium Risk
LN0041707,658,Sub-Prime,0.135,2026-03-06,Medium Risk
LN0041708,702,Near-Prime,0.1426,2026-03-06,Medium Risk
LN0041709,781,Prime,0.1265,2026-03-06,Medium Risk
LN0041710,814,Prime,0.2692,2026-03-06,High Risk
LN0041711,691,Near-Prime,0.0979,2026-03-06,Low Risk
LN0041712,650,Sub-Prime,0.2311,2026-03-06,Medium Risk
LN0041713,832,Prime,0.0255,2026-03-06,Low Risk
LN0041714,728,Near-Prime,0.3308,2026-03-06,High Risk
LN0041715,703,Near-Prime,0.4303,2026-03-06,High Risk
LN0041716,690,Near-Prime,0.2308,2026-03-06,Medium Risk
LN0041717,656,Sub-Prime,0.1206,2026-03-06,Medium Risk
LN0041718,608,Sub-Prime,0.1682,2026-03-06,Medium Risk
LN0041719,428,Deep Sub-Prime,0.2431,2026-03-06,Medium Risk
LN0041720,822,Prime,0.494,2026-03-06,High Risk
LN0041721,757,Prime,0.2556,2026-03-06,High Risk
LN0041722,609,Sub-Prime,0.1026,2026-03-06,Medium Risk
LN0041723,731,Near-Prime,0.0433,2026-03-06,Low Risk
LN0041724,843,Prime,0.3994,2026-03-06,High Risk
LN0041725,742,Near-Prime,0.3533,2026-03-06,High Risk
LN0041726,843,Prime,0.3752,2026-03-06,High Risk
LN0041727,729,Near-Prime,0.0482,2026-03-06,Low Risk
LN0041728,827,Prime,0.1739,2026-03-06,Medium Risk
LN0041729,718,Near-Prime,0.2086,2026-03-06,Medium Risk
LN0041730,819,Prime,0.2201,2026-03-06,Medium Risk
LN0041731,660,Sub-Prime,0.1912,2026-03-06,Medium Risk
LN0041732,574,Deep Sub-Prime,0.2377,2026-03-06,Medium Risk
LN0041733,666,Sub-Prime,0.1318,2026-03-06,Medium Risk
LN0041734,627,Sub-Prime,0.0567,2026-03-06,Low Risk
LN0041735,745,Near-Prime,0.051,2026-03-06,Low Risk
LN0041736,712,Near-Prime,0.48,2026-03-06,High Risk
LN0041737,486,Deep Sub-Prime,0.2233,2026-03-06,Medium Risk
LN0041738,715,Near-Prime,0.1606,2026-03-06,Medium Risk
LN0041739,848,Prime,0.153,2026-03-06,Medium Risk
LN0041740,706,Near-Prime,0.1113,2026-03-06,Medium Risk
LN0041741,760,Prime,0.1677,2026-03-06,Medium Risk
LN0041742,707,Near-Prime,0.4666,2026-03-06,High Risk
LN0041743,839,Prime,0.2113,2026-03-06,Medium Risk
LN0041744,631,Sub-Prime,0.2334,2026-03-06,Medium Risk
LN0041745,744,Near-Prime,0.0943,2026-03-06,Low Risk
LN0041746,824,Prime,0.1788,2026-03-06,Medium Risk
LN0041747,699,Near-Prime,0.1706,2026-03-06,Medium Risk
LN0041748,829,Prime,0.0994,2026-03-06,Low Risk
LN0041749,474,Deep Sub-Prime,0.2259,2026-03-06,Medium Risk
LN0041750,710,Near-Prime,0.1442,2026-03-06,Medium Risk
LN0041751,580,Sub-Prime,0.038,2026-03-06,Low Risk
LN0041752,756,Prime,0.1407,2026-03-06,Medium Risk
LN0041753,525,Deep Sub-Prime,0.016,2026-03-06,Low Risk
LN0041754,837,Prime,0.2818,2026-03-06,High Risk
LN0041755,489,Deep Sub-Prime,0.4222,2026-03-06,High Risk
LN0041756,828,Prime,0.2294,2026-03-06,Medium Risk
LN0041757,689,Near-Prime,0.4213,2026-03-06,High Risk
LN0041758,836,Prime,0.4303,2026-03-06,High Risk
LN0041759,736,Near-Prime,0.2368,2026-03-06,Medium Risk
LN0041760,791,Prime,0.1513,2026-03-06,Medium Risk
LN0041761,671,Sub-Prime,0.2946,2026-03-06,High Risk
LN0041762,842,Prime,0.1083,2026-03-06,Medium Risk
LN0041763,713,Near-Prime,0.2055,2026-03-06,Medium Risk
LN0041764,845,Prime,0.1691,2026-03-06,Medium Risk
LN0041765,697,Near-Prime,0.0478,2026-03-06,Low Risk
LN0041766,790,Prime,0.0525,2026-03-06,Low Risk
LN0041767,721,Near-Prime,0.4865,2026-03-06,High Risk
LN0041768,828,Prime,0.2183,2026-03-06,Medium Risk
LN0041769,631,Sub-Prime,0.1768,2026-03-06,Medium Risk
LN0041770,724,Near-Prime,0.2941,2026-03-06,High Risk
LN0041771,432,Deep Sub-Prime,0.0793,2026-03-06,Low Risk
LN0041772,702,Near-Prime,0.2272,2026-03-06,Medium Risk
LN0041773,706,Near-Prime,0.4046,2026-03-06,High Risk
LN0041774,726,Near-Prime,0.2143,2026-03-06,Medium Risk
LN0041775,720,Near-Prime,0.4839,2026-03-06,High Risk
LN0041776,631,Sub-Prime,0.1183,2026-03-06,Medium Risk
LN0041777,643,Sub-Prime,0.3145,2026-03-06,High Risk
LN0041778,816,Prime,0.1178,2026-03-06,Medium Risk
LN0041779,513,Deep Sub-Prime,0.352,2026-03-06,High Risk
LN0041780,836,Prime,0.255,2026-03-06,High Risk
LN0041781,696,Near-Prime,0.1005,2026-03-06,Medium Risk
LN0041782,535,Deep Sub-Prime,0.4163,2026-03-06,High Risk
LN0041783,742,Near-Prime,0.0487,2026-03-06,Low Risk
LN0041784,809,Prime,0.1628,2026-03-06,Medium Risk
LN0041785,787,Prime,0.1449,2026-03-06,Medium Risk
LN0041786,785,Prime,0.0841,2026-03-06,Low Risk
LN0041787,739,Near-Prime,0.0402,2026-03-06,Low Risk
LN0041788,633,Sub-Prime,0.3934,2026-03-06,High Risk
LN0041789,729,Near-Prime,0.1416,2026-03-06,Medium Risk
LN0041790,689,Near-Prime,0.297,2026-03-06,High Risk
LN0041791,586,Sub-Prime,0.0767,2026-03-06,Low Risk
LN0041792,691,Near-Prime,0.0756,2026-03-06,Low Risk
LN0041793,701,Near-Prime,0.0528,2026-03-06,Low Risk
LN0041794,732,Near-Prime,0.1591,2026-03-06,Medium Risk
LN0041795,846,Prime,0.3596,2026-03-06,High Risk
LN0041796,847,Prime,0.0248,2026-03-06,Low Risk
LN0041797,837,Prime,0.2153,2026-03-06,Medium Risk
LN0041798,671,Sub-Prime,0.3855,2026-03-06,High Risk
LN0041799,837,Prime,0.0927,2026-03-06,Low Risk
LN0041800,697,Near-Prime,0.2245,2026-03-06,Medium Risk
LN0041801,690,Near-Prime,0.2477,2026-03-06,Medium Risk
LN0041802,707,Near-Prime,0.1484,2026-03-06,Medium Risk
LN0041803,835,Prime,0.569,2026-03-06,Very High Risk
LN0041804,721,Near-Prime,0.0901,2026-03-06,Low Risk
LN0041805,738,Near-Prime,0.1543,2026-03-06,Medium Risk
LN0041806,823,Prime,0.3796,2026-03-06,High Risk
LN0041807,731,Near-Prime,0.122,2026-03-06,Medium Risk
LN0041808,843,Prime,0.1941,2026-03-06,Medium Risk
LN0041809,714,Near-Prime,0.1179,2026-03-06,Medium Risk
LN0041810,603,Sub-Prime,0.0331,2026-03-06,Low Risk
LN0041811,840,Prime,0.2252,2026-03-06,Medium Risk
LN0041812,701,Near-Prime,0.1593,2026-03-06,Medium Risk
LN0041813,815,Prime,0.3967,2026-03-06,High Risk
LN0041814,548,Deep Sub-Prime,0.0768,2026-03-06,Low Risk
LN0041815,697,Near-Prime,0.1885,2026-03-06,Medium Risk
LN0041816,627,Sub-Prime,0.0145,2026-03-06,Low Risk
LN0041817,764,Prime,0.1615,2026-03-06,Medium Risk
LN0041818,705,Near-Prime,0.1315,2026-03-06,Medium Risk
LN0041819,702,Near-Prime,0.1798,2026-03-06,Medium Risk
LN0041820,745,Near-Prime,0.2431,2026-03-06,Medium Risk
LN0041821,656,Sub-Prime,0.0487,2026-03-06,Low Risk
LN0041822,777,Prime,0.2528,2026-03-06,High Risk
LN0041823,741,Near-Prime,0.0531,2026-03-06,Low Risk
LN0041824,781,Prime,0.1858,2026-03-06,Medium Risk
LN0041825,787,Prime,0.0424,2026-03-06,Low Risk
LN0041826,740,Near-Prime,0.2641,2026-03-06,High Risk
LN0041827,836,Prime,0.1297,2026-03-06,Medium Risk
LN0041828,633,Sub-Prime,0.1399,2026-03-06,Medium Risk
LN0041829,736,Near-Prime,0.1021,2026-03-06,Medium Risk
LN0041830,786,Prime,0.2183,2026-03-06,Medium Risk
LN0041831,823,Prime,0.116,2026-03-06,Medium Risk
LN0041832,791,Prime,0.1309,2026-03-06,Medium Risk
LN0041833,686,Near-Prime,0.157,2026-03-06,Medium Risk
LN0041834,813,Prime,0.0954,2026-03-06,Low Risk
LN0041835,653,Sub-Prime,0.165,2026-03-06,Medium Risk
LN0041836,410,Deep Sub-Prime,0.1421,2026-03-06,Medium Risk
LN0041837,641,Sub-Prime,0.3026,2026-03-06,High Risk
LN0041838,728,Near-Prime,0.1981,2026-03-06,Medium Risk
LN0041839,725,Near-Prime,0.1916,2026-03-06,Medium Risk
LN0041840,511,Deep Sub-Prime,0.2443,2026-03-06,Medium Risk
LN0041841,668,Sub-Prime,0.025,2026-03-06,Low Risk
LN0041842,606,Sub-Prime,0.2247,2026-03-06,Medium Risk
LN0041843,694,Near-Prime,0.1624,2026-03-06,Medium Risk
LN0041844,844,Prime,0.0241,2026-03-06,Low Risk
LN0041845,817,Prime,0.1923,2026-03-06,Medium Risk
LN0041846,524,Deep Sub-Prime,0.2866,2026-03-06,High Risk
LN0041847,781,Prime,0.1599,2026-03-06,Medium Risk
LN0041848,486,Deep Sub-Prime,0.221,2026-03-06,Medium Risk
LN0041849,731,Near-Prime,0.3378,2026-03-06,High Risk
LN0041850,724,Near-Prime,0.0199,2026-03-06,Low Risk
LN0041851,720,Near-Prime,0.1537,2026-03-06,Medium Risk
LN0041852,762,Prime,0.3344,2026-03-06,High Risk
LN0041853,788,Prime,0.2054,2026-03-06,Medium Risk
LN0041854,746,Near-Prime,0.052,2026-03-06,Low Risk
LN0041855,673,Sub-Prime,0.2353,2026-03-06,Medium Risk
LN0041856,634,Sub-Prime,0.1439,2026-03-06,Medium Risk
LN0041857,837,Prime,0.1929,2026-03-06,Medium Risk
